taxon	threshold	taxon_index	domain	phylum	class	n_samples	n_cores	total_reads	pct_damaged	has_kegg	genome_id	functional_group	display_category	ecological_role	signal_source	tea_primary	guild_tier	confidence_score	assignment_rule_id	kegg_state	group_completeness	modules_scored	module_completeness_detail	markers_detected	marker_gene_names	key_reference	doi	virus_role	mean_clr	sd_clr	mean_abs_clr	max_abs_clr	mean_abundance	prevalence_samples	prevalence_cores
S__GCA_905182775.1	10	92	d__Bacteria	p__Bacteroidota	c__Bacteroidia	18	4	598959	100	TRUE	GCA_905182775.1	Particle_heterotroph	Particle-attached	Pelagic_heterotroph	particle_associated	O2	Tier1_taxonomy_conserved	0.85	GTDB_PARTICLE_HET	""		""	""	""	Polysaccharide degradation	Teeling et al. 2012 Science	10.1126/science.1218344	""	-0.642216834930976	2.24125634406653	1.53942945547904	7.12163417144432	230.130841121495	0.104046242774566	1
S__GCA_905182795.1	10	93	d__Bacteria	p__Marinisomatota	c__Marinisomatia	26	4	377348	100	TRUE	GCA_905182795.1	Pelagic_heterotroph	Heterotrophs	Pelagic_heterotroph	pelagic_export	O2	Tier1_taxonomy_conserved	0.85	GTDB_PELAGIC_HET	""		""	""	""	Core carbon metabolism	Giovannoni 2017 Annu Rev Mar Sci	10.1146/annurev-marine-010814-015934	""	-0.33579991688255	1.97825537581765	1.38231633686277	6.5512077238862	302.588785046729	0.15028901734104	1
S__GCA_905182815.1	10	94	d__Bacteria	p__Proteobacteria	c__Gammaproteobacteria	104	4	2007653	100	TRUE	GCA_905182815.1	Pelagic_heterotroph	Heterotrophs	Pelagic_heterotroph	pelagic_export	O2	Tier1_taxonomy_conserved	0.85	GTDB_PELAGIC_HET	""		""	""	""	Core carbon metabolism	Giovannoni 2017 Annu Rev Mar Sci	10.1146/annurev-marine-010814-015934	""	2.85630972340472	3.61088842422266	3.41360707494725	8.52621046373716	1877.51401869159	0.601156069364162	1
S__GCA_905182865.1	10	95	d__Bacteria	p__SAR324	c__SAR324	47	4	2596420	100	TRUE	GCA_905182865.1	Core_heterotrophy	Heterotrophs	Pelagic_heterotroph	pelagic_export	O2	Tier1_kegg_present	0.99	KEGG_CORE_HET	present	1	M00307;W00008;W00010;W00011	M00307:0.67;W00008:0.33;W00010:1;W00011:0.38	""	TCA cycle + glycolysis	Universal heterotrophic metabolism	""	""	0.564321917516488	2.90723472937953	1.94555228457113	7.78095709921347	955.658878504673	0.271676300578035	1
S__GCA_905182885.1	10	96	d__Bacteria	p__Proteobacteria	c__Gammaproteobacteria	32	4	536560	100	TRUE	GCA_905182885.1	Pelagic_heterotroph	Heterotrophs	Pelagic_heterotroph	pelagic_export	O2	Tier1_taxonomy_conserved	0.85	GTDB_PELAGIC_HET	""		""	""	""	Core carbon metabolism	Giovannoni 2017 Annu Rev Mar Sci	10.1146/annurev-marine-010814-015934	""	-0.108419191058061	2.32631074561459	1.5524791719408	7.05569774625274	351.289719626168	0.184971098265896	1
S__GCA_905478185.1	10	97	d__Bacteria	p__Bacteroidota	c__Bacteroidia	38	4	977994	100	TRUE	GCA_905478185.1	Particle_heterotroph	Particle-attached	Pelagic_heterotroph	particle_associated	O2	Tier1_taxonomy_conserved	0.85	GTDB_PARTICLE_HET	""		""	""	""	Polysaccharide degradation	Teeling et al. 2012 Science	10.1126/science.1218344	""	0.205159116595215	2.75740507324415	1.77779726230578	7.31667228533489	708.210280373832	0.219653179190751	1
S__GCA_905478445.1	10	98	d__Bacteria	p__Bacteroidota	c__Bacteroidia	10	3	472876	100	TRUE	GCA_905478445.1	Core_heterotrophy	Heterotrophs	Pelagic_heterotroph	pelagic_export	O2	Tier1_kegg_present	0.99	KEGG_CORE_HET	present	1	M00307;W00008;W00010;W00011	M00307:1;W00008:0.33;W00010:0;W00011:0.75	""	TCA cycle + glycolysis	Universal heterotrophic metabolism	""	""	-0.96738496463423	1.77846510947415	1.38536522984963	7.26652789760141	114.626168224299	0.0578034682080925	0.75
S__GCA_905478615.1	10	99	d__Bacteria	p__Bacteroidota	c__Bacteroidia	23	3	1030132	100	TRUE	GCA_905478615.1	Core_heterotrophy	Heterotrophs	Pelagic_heterotroph	pelagic_export	O2	Tier1_kegg_present	0.99	KEGG_CORE_HET	present	1	M00307;W00008;W00010;W00011	M00307:1;W00008:0.33;W00010:0;W00011:0.75	""	TCA cycle + glycolysis	Universal heterotrophic metabolism	""	""	-0.471943775700997	2.15824178683768	1.48134577577208	6.78822903461908	217.308411214953	0.132947976878613	0.75
S__GCA_905480095.1	10	100	d__Bacteria	p__Bacteroidota	c__Bacteroidia	18	4	749058	100	TRUE	GCA_905480095.1	Core_heterotrophy	Heterotrophs	Pelagic_heterotroph	pelagic_export	O2	Tier1_kegg_present	0.99	KEGG_CORE_HET	present	1	M00307;W00008;W00010;W00011	M00307:1;W00008:0.33;W00010:0;W00011:0.5	""	TCA cycle + glycolysis	Universal heterotrophic metabolism	""	""	-0.629669174810262	2.33518042160607	1.58022528510118	6.63010632091349	275.495327102804	0.104046242774566	1
S__GCA_905480315.1	10	101	d__Bacteria	p__Bacteroidota	c__Bacteroidia	13	3	238275	100	TRUE	GCA_905480315.1	Particle_heterotroph	Particle-attached	Pelagic_heterotroph	particle_associated	O2	Tier1_taxonomy_conserved	0.85	GTDB_PARTICLE_HET	""		""	""	""	Polysaccharide degradation	Teeling et al. 2012 Science	10.1126/science.1218344	""	-0.844274813643552	2.09579044877195	1.50086117137574	6.27328050051658	156.780373831776	0.0751445086705202	0.75
S__GCA_905612275.1	10	102	d__Archaea	p__Thermoproteota	c__Nitrososphaeria	51	4	584716	100	TRUE	GCA_905612275.1	Nitrification_AOA	Ammonia oxidizers	Nitrifier	pelagic_export	O2	Tier1_kegg_present	0.895	KEGG_AOA_AMO	present	0.5	M00528	M00528:0.5	K10944	amoA (K10944)	Könneke et al. 2005 Nature	10.1038/nature04066	""	0.709359619714001	2.97100396262886	1.99416594746509	8.21396824030499	860.682242990654	0.294797687861272	1
S__GCA_905612295.1	10	103	d__Archaea	p__Thermoproteota	c__Nitrososphaeria	122	4	2434889	100	TRUE	GCA_905612295.1	Nitrification_AOA	Ammonia oxidizers	Nitrifier	pelagic_export	O2	Tier1_kegg_present	0.895	KEGG_AOA_AMO	present	0.5	M00528	M00528:0.5	K10944	amoA (K10944)	Könneke et al. 2005 Nature	10.1038/nature04066	""	3.70439499879754	3.81329712944623	4.16920846519704	8.49827514388444	3180.76168224299	0.705202312138728	1
S__GCA_905612305.1	10	104	d__Bacteria	p__Bacteroidota	c__Bacteroidia	24	4	619716	100	TRUE	GCA_905612305.1	Particle_heterotroph	Particle-attached	Pelagic_heterotroph	particle_associated	O2	Tier1_taxonomy_conserved	0.85	GTDB_PARTICLE_HET	""		""	""	""	Polysaccharide degradation	Teeling et al. 2012 Science	10.1126/science.1218344	""	-0.411358261469359	1.8069613084286	1.30749429845812	5.48150797664774	280.411214953271	0.138728323699422	1
S__GCA_905612365.1	10	105	d__Bacteria	p__Proteobacteria	c__Alphaproteobacteria	21	4	286491	100	TRUE	GCA_905612365.1	Core_heterotrophy	Heterotrophs	Pelagic_heterotroph	pelagic_export	O2	Tier1_kegg_present	0.99	KEGG_CORE_HET	present	1	M00307;W00008;W00010;W00011	M00307:0.67;W00008:0.33;W00010:1;W00011:0.12	""	TCA cycle + glycolysis	Universal heterotrophic metabolism	""	""	-0.528249834682068	2.11754055592556	1.46466180395563	7.29294600166172	319.836448598131	0.121387283236994	1
S__GCA_905612455.1	10	106	d__Archaea	p__Thermoproteota	c__Nitrososphaeria	98	4	1412602	100	TRUE	GCA_905612455.1	Nitrification_AOA	Ammonia oxidizers	Nitrifier	pelagic_export	O2	Tier1_kegg_present	0.895	KEGG_AOA_AMO	present	0.5	M00528	M00528:0.5	K10944	amoA (K10944)	Könneke et al. 2005 Nature	10.1038/nature04066	""	2.6618131014357	3.60662758296986	3.25966170042066	8.15382816888008	2022.04205607477	0.566473988439307	1
S__GCA_905616395.1	10	107	d__Bacteria	p__Proteobacteria	c__Alphaproteobacteria	12	2	362331	100	TRUE	GCA_905616395.1	Core_heterotrophy	Heterotrophs	Pelagic_heterotroph	pelagic_export	O2	Tier1_kegg_present	0.99	KEGG_CORE_HET	present	1	M00307;W00008;W00010;W00011	M00307:0.33;W00008:0.33;W00010:1;W00011:0.12	""	TCA cycle + glycolysis	Universal heterotrophic metabolism	""	""	-0.89720288845793	1.99096525342303	1.46543434902027	7.53327338528666	126.724299065421	0.069364161849711	0.5
S__GCA_905618915.1	10	108	d__Bacteria	p__Proteobacteria	c__Alphaproteobacteria	38	4	599668	100	TRUE	GCA_905618915.1	Core_heterotrophy	Heterotrophs	Pelagic_heterotroph	pelagic_export	O2	Tier1_kegg_present	0.99	KEGG_CORE_HET	present	1	M00307;W00008;W00010;W00011	M00307:0.33;W00008:0;W00010:1;W00011:0.5	""	TCA cycle + glycolysis	Universal heterotrophic metabolism	""	""	0.151480344294339	2.59503287281465	1.70566367118103	7.55267222821588	538.485981308411	0.219653179190751	1
S__GCA_905620445.1	10	109	d__Bacteria	p__Proteobacteria	c__Gammaproteobacteria	10	2	236746	100	TRUE	GCA_905620445.1	Pelagic_heterotroph	Heterotrophs	Pelagic_heterotroph	pelagic_export	O2	Tier1_taxonomy_conserved	0.85	GTDB_PELAGIC_HET	""		""	""	""	Core carbon metabolism	Giovannoni 2017 Annu Rev Mar Sci	10.1146/annurev-marine-010814-015934	""	-0.980083576909296	1.71210243664098	1.36292495063126	7.15414828302478	85.9299065420561	0.0578034682080925	0.5
S__GCF_002836475.1	10	110	d__Bacteria	p__Bacteroidota	c__Bacteroidia	10	2	806410	100	TRUE	GCF_002836475.1	Core_heterotrophy	Heterotrophs	Pelagic_heterotroph	pelagic_export	O2	Tier1_kegg_present	0.99	KEGG_CORE_HET	present	1	M00307;W00008;W00010;W00011	M00307:1;W00008:0.33;W00010:0;W00011:0.75	""	TCA cycle + glycolysis	Universal heterotrophic metabolism	""	""	-0.986756484876049	1.77002471550293	1.38360836845152	6.34739195869364	73.1822429906542	0.0578034682080925	0.5
S__GCF_003326015.1	10	111	d__Bacteria	p__Proteobacteria	c__Gammaproteobacteria	13	2	367624	100	TRUE	GCF_003326015.1	Core_heterotrophy	Heterotrophs	Pelagic_heterotroph	pelagic_export	O2	Tier1_kegg_present	0.99	KEGG_CORE_HET	present	1	M00307;W00008;W00010;W00011	M00307:1;W00008:0.33;W00010:0;W00011:0.38	""	TCA cycle + glycolysis	Universal heterotrophic metabolism	""	""	-0.843473538996015	2.1098764847922	1.50716919863673	6.53090303950485	162.644859813084	0.0751445086705202	0.5
S__GCF_012276695.1	10	112	d__Bacteria	p__Proteobacteria	c__Alphaproteobacteria	88	4	1924411	100	TRUE	GCF_012276695.1	Core_heterotrophy	Heterotrophs	Pelagic_heterotroph	pelagic_export	O2	Tier1_kegg_present	0.99	KEGG_CORE_HET	present	1	M00307;W00008;W00010;W00011	M00307:0.67;W00008:0.33;W00010:1;W00011:0.5	""	TCA cycle + glycolysis	Universal heterotrophic metabolism	""	""	2.16907935334778	3.27506235512169	2.7532209725462	7.58868758766755	1353.07009345794	0.508670520231214	1
S__GCF_013407165.1	10	113	d__Archaea	p__Thermoproteota	c__Nitrososphaeria	25	4	610182	100	TRUE	GCF_013407165.1	Nitrification_AOA	Ammonia oxidizers	Nitrifier	pelagic_export	O2	Tier1_kegg_present	0.895	KEGG_AOA_AMO	present	0.5	M00528	M00528:0.5	K10944	amoA (K10944)	Könneke et al. 2005 Nature	10.1038/nature04066	""	-0.37485336712985	2.30051037134274	1.53314590301709	7.90271782024413	328.752336448598	0.144508670520231	1
S__GCF_014279835.1	10	114	d__Bacteria	p__Cyanobacteria	c__Cyanobacteriia	13	4	333353	100	TRUE	GCF_014279835.1	Core_heterotrophy	Heterotrophs	Pelagic_heterotroph	pelagic_export	O2	Tier1_kegg_present	0.99	KEGG_CORE_HET	present	1	M00307;W00008;W00010;W00011	M00307:1;W00008:0.33;W00010:0;W00011:0.12	""	TCA cycle + glycolysis	Universal heterotrophic metabolism	""	""	-0.846987105275362	2.16386999823464	1.53496115990514	7.56572613752522	151.971962616822	0.0751445086705202	1
S__IMGVR_UViG_3300006310_000001	10	115	d__Viruses	p__Uroviricota	c__Caudoviricetes	11	3	30156	100	FALSE	IMGVR_UViG_3300006310_000001	Virus_modulator	Viruses	Modulator	pelagic_export	""	Tier1_taxonomy_conserved	0.9	GTDB_VIRUS_MOD	""		""	""	""	Viral genome structure	Suttle 2007 Nat Rev Microbiol; Breitbart 2012 Annu Rev Mar Sci	10.1038/nrmicro1750; 10.1146/annurev-marine-120709-142805	viral_shunt|kill_the_winner|viral_shuttle	-0.935140576300985	1.49159696344404	1.2644856438062	5.16613614977249	108.163551401869	0.0635838150289017	0.75
S__IMGVR_UViG_3300006467_000165	10	116	d__Viruses	p__Uroviricota	c__Caudoviricetes	18	4	8786	100	FALSE	IMGVR_UViG_3300006467_000165	Virus_modulator	Viruses	Modulator	pelagic_export	""	Tier1_taxonomy_conserved	0.9	GTDB_VIRUS_MOD	""		""	""	""	Viral genome structure	Suttle 2007 Nat Rev Microbiol; Breitbart 2012 Annu Rev Mar Sci	10.1038/nrmicro1750; 10.1146/annurev-marine-120709-142805	viral_shunt|kill_the_winner|viral_shuttle	-0.611339411344541	2.53306488661478	1.68427830920358	8.91421813138498	546.785046728972	0.104046242774566	1
S__IMGVR_UViG_3300009440_000004	10	117	d__Viruses	p__Uroviricota	c__Caudoviricetes	14	4	12007	100	FALSE	IMGVR_UViG_3300009440_000004	Virus_modulator	Viruses	Modulator	pelagic_export	""	Tier1_taxonomy_conserved	0.9	GTDB_VIRUS_MOD	""		""	""	""	Viral genome structure	Suttle 2007 Nat Rev Microbiol; Breitbart 2012 Annu Rev Mar Sci	10.1038/nrmicro1750; 10.1146/annurev-marine-120709-142805	viral_shunt|kill_the_winner|viral_shuttle	-0.783705779833994	2.18080617176095	1.52927426341315	9.37410872170642	263.518691588785	0.0809248554913295	1
S__IMGVR_UViG_3300009443_000008	10	118	d__Viruses	p__Uroviricota	c__Caudoviricetes	20	3	33865	100	FALSE	IMGVR_UViG_3300009443_000008	Virus_modulator	Viruses	Modulator	pelagic_export	""	Tier1_taxonomy_conserved	0.9	GTDB_VIRUS_MOD	""		""	""	""	Viral genome structure	Suttle 2007 Nat Rev Microbiol; Breitbart 2012 Annu Rev Mar Sci	10.1038/nrmicro1750; 10.1146/annurev-marine-120709-142805	viral_shunt|kill_the_winner|viral_shuttle	-0.558591239011294	2.29939977612532	1.56759012210227	7.01442558427549	296.518691588785	0.115606936416185	0.75
S__IMGVR_UViG_3300020166_000001	10	119	d__Viruses	p__Uroviricota	c__Caudoviricetes	15	2	12885	100	FALSE	IMGVR_UViG_3300020166_000001	Virus_modulator	Viruses	Modulator	pelagic_export	""	Tier1_taxonomy_conserved	0.9	GTDB_VIRUS_MOD	""		""	""	""	Viral genome structure	Suttle 2007 Nat Rev Microbiol; Breitbart 2012 Annu Rev Mar Sci	10.1038/nrmicro1750; 10.1146/annurev-marine-120709-142805	viral_shunt|kill_the_winner|viral_shuttle	-0.773348227257045	1.90289271147786	1.39966643399079	5.98186770947972	163.163551401869	0.0867052023121387	0.5
S__IMGVR_UViG_3300020166_000015	10	120	d__Viruses	p__Uroviricota	c__Caudoviricetes	43	4	73579	100	FALSE	IMGVR_UViG_3300020166_000015	Virus_modulator	Viruses	Modulator	pelagic_export	""	Tier1_taxonomy_conserved	0.9	GTDB_VIRUS_MOD	""		""	""	""	Viral genome structure	Suttle 2007 Nat Rev Microbiol; Breitbart 2012 Annu Rev Mar Sci	10.1038/nrmicro1750; 10.1146/annurev-marine-120709-142805	viral_shunt|kill_the_winner|viral_shuttle	0.308897054579847	2.56949834433263	1.71055895922772	7.05543745503219	436.5	0.248554913294798	1
S__IMGVR_UViG_3300020182_000036	10	121	d__Viruses	p__Uroviricota	c__Caudoviricetes	22	4	29152	100	FALSE	IMGVR_UViG_3300020182_000036	Virus_modulator	Viruses	Modulator	pelagic_export	""	Tier1_taxonomy_conserved	0.9	GTDB_VIRUS_MOD	""		""	""	""	Viral genome structure	Suttle 2007 Nat Rev Microbiol; Breitbart 2012 Annu Rev Mar Sci	10.1038/nrmicro1750; 10.1146/annurev-marine-120709-142805	viral_shunt|kill_the_winner|viral_shuttle	-0.452605963874584	2.18211471730858	1.48914847617774	6.90231355542993	430.453271028037	0.127167630057803	1
S__IMGVR_UViG_3300020185_000065	10	122	d__Viruses	p__Uroviricota	c__Caudoviricetes	10	3	4216	100	FALSE	IMGVR_UViG_3300020185_000065	Virus_modulator	Viruses	Modulator	pelagic_export	""	Tier1_taxonomy_conserved	0.9	GTDB_VIRUS_MOD	""		""	""	""	Viral genome structure	Suttle 2007 Nat Rev Microbiol; Breitbart 2012 Annu Rev Mar Sci	10.1038/nrmicro1750; 10.1146/annurev-marine-120709-142805	viral_shunt|kill_the_winner|viral_shuttle	-0.963745957190804	1.62513194340095	1.32237756768144	5.76636209430712	121.602803738318	0.0578034682080925	0.75
S__IMGVR_UViG_3300021087_000038	10	123	d__Viruses	p__Uroviricota	c__Caudoviricetes	10	4	1289	100	FALSE	IMGVR_UViG_3300021087_000038	Virus_modulator	Viruses	Modulator	pelagic_export	""	Tier1_taxonomy_conserved	0.9	GTDB_VIRUS_MOD	""		""	""	""	Viral genome structure	Suttle 2007 Nat Rev Microbiol; Breitbart 2012 Annu Rev Mar Sci	10.1038/nrmicro1750; 10.1146/annurev-marine-120709-142805	viral_shunt|kill_the_winner|viral_shuttle	-0.963239064015117	1.5392407253839	1.28914718073426	5.36814017459681	120.981308411215	0.0578034682080925	1
S__IMGVR_UViG_3300023238_000017	10	124	d__Viruses	p__Uroviricota	c__Caudoviricetes	10	3	3847	100	FALSE	IMGVR_UViG_3300023238_000017	Virus_modulator	Viruses	Modulator	pelagic_export	""	Tier1_taxonomy_conserved	0.9	GTDB_VIRUS_MOD	""		""	""	""	Viral genome structure	Suttle 2007 Nat Rev Microbiol; Breitbart 2012 Annu Rev Mar Sci	10.1038/nrmicro1750; 10.1146/annurev-marine-120709-142805	viral_shunt|kill_the_winner|viral_shuttle	-0.95742683650564	1.52324213854727	1.28396675892375	5.16613614977249	137.934579439252	0.0578034682080925	0.75
S__IMGVR_UViG_3300023239_000003	10	125	d__Viruses	p__Uroviricota	c__Caudoviricetes	13	4	9045	100	FALSE	IMGVR_UViG_3300023239_000003	Virus_modulator	Viruses	Modulator	pelagic_export	""	Tier1_taxonomy_conserved	0.9	GTDB_VIRUS_MOD	""		""	""	""	Viral genome structure	Suttle 2007 Nat Rev Microbiol; Breitbart 2012 Annu Rev Mar Sci	10.1038/nrmicro1750; 10.1146/annurev-marine-120709-142805	viral_shunt|kill_the_winner|viral_shuttle	-0.816615677801646	1.94531696435258	1.42677369464662	7.00034384571758	269.31308411215	0.0751445086705202	1
S__IMGVR_UViG_3300024520_000070	10	126	d__Viruses	p__Uroviricota	c__Caudoviricetes	18	4	16848	100	FALSE	IMGVR_UViG_3300024520_000070	Virus_modulator	Viruses	Modulator	pelagic_export	""	Tier1_taxonomy_conserved	0.9	GTDB_VIRUS_MOD	""		""	""	""	Viral genome structure	Suttle 2007 Nat Rev Microbiol; Breitbart 2012 Annu Rev Mar Sci	10.1038/nrmicro1750; 10.1146/annurev-marine-120709-142805	viral_shunt|kill_the_winner|viral_shuttle	-0.603828772851054	2.15302189677551	1.46335498594652	8.91753933361628	617.509345794393	0.104046242774566	1
S__IMGVR_UViG_3300025071_000006	10	127	d__Viruses	p__Uroviricota	c__Caudoviricetes	14	4	18907	100	FALSE	IMGVR_UViG_3300025071_000006	Virus_modulator	Viruses	Modulator	pelagic_export	""	Tier1_taxonomy_conserved	0.9	GTDB_VIRUS_MOD	""		""	""	""	Viral genome structure	Suttle 2007 Nat Rev Microbiol; Breitbart 2012 Annu Rev Mar Sci	10.1038/nrmicro1750; 10.1146/annurev-marine-120709-142805	viral_shunt|kill_the_winner|viral_shuttle	-0.813649425237977	2.13315913329117	1.51911698655897	7.34046451474546	153.345794392523	0.0809248554913295	1
S__IMGVR_UViG_3300025079_000001	10	128	d__Viruses	p__Uroviricota	c__Caudoviricetes	23	4	11653	100	FALSE	IMGVR_UViG_3300025079_000001	Virus_modulator	Viruses	Modulator	pelagic_export	""	Tier1_taxonomy_conserved	0.9	GTDB_VIRUS_MOD	""		""	""	""	Viral genome structure	Suttle 2007 Nat Rev Microbiol; Breitbart 2012 Annu Rev Mar Sci	10.1038/nrmicro1750; 10.1146/annurev-marine-120709-142805	viral_shunt|kill_the_winner|viral_shuttle	-0.422446189768994	2.54840247858845	1.67510397110119	7.62902682959297	386.285046728972	0.132947976878613	1
S__IMGVR_UViG_3300025296_001443	10	129	d__Viruses	p__Uroviricota	c__Caudoviricetes	12	3	5984	100	FALSE	IMGVR_UViG_3300025296_001443	Virus_modulator	Viruses	Modulator	pelagic_export	""	Tier1_taxonomy_conserved	0.9	GTDB_VIRUS_MOD	""		""	""	""	Viral genome structure	Suttle 2007 Nat Rev Microbiol; Breitbart 2012 Annu Rev Mar Sci	10.1038/nrmicro1750; 10.1146/annurev-marine-120709-142805	viral_shunt|kill_the_winner|viral_shuttle	-0.870544607110795	1.76143777488961	1.35364213622122	6.97901421249109	196.593457943925	0.069364161849711	0.75
S__IMGVR_UViG_3300025632_000006	10	130	d__Viruses	p__Uroviricota	c__Caudoviricetes	12	3	6243	100	FALSE	IMGVR_UViG_3300025632_000006	Virus_modulator	Viruses	Modulator	pelagic_export	""	Tier1_taxonomy_conserved	0.9	GTDB_VIRUS_MOD	""		""	""	""	Viral genome structure	Suttle 2007 Nat Rev Microbiol; Breitbart 2012 Annu Rev Mar Sci	10.1038/nrmicro1750; 10.1146/annurev-marine-120709-142805	viral_shunt|kill_the_winner|viral_shuttle	-0.876316572025012	1.74851981578663	1.34686500269967	6.97045945523115	224.546728971963	0.069364161849711	0.75
S__IMGVR_UViG_3300025637_000035	10	131	d__Viruses	p__Uroviricota	c__Caudoviricetes	21	3	18283	100	FALSE	IMGVR_UViG_3300025637_000035	Virus_modulator	Viruses	Modulator	pelagic_export	""	Tier1_taxonomy_conserved	0.9	GTDB_VIRUS_MOD	""		""	""	""	Viral genome structure	Suttle 2007 Nat Rev Microbiol; Breitbart 2012 Annu Rev Mar Sci	10.1038/nrmicro1750; 10.1146/annurev-marine-120709-142805	viral_shunt|kill_the_winner|viral_shuttle	-0.489772917765104	2.40216562370322	1.60583770379024	7.57738909717272	393.35046728972	0.121387283236994	0.75
S__IMGVR_UViG_3300025653_000044	10	132	d__Viruses	p__Uroviricota	c__Caudoviricetes	21	4	21024	100	FALSE	IMGVR_UViG_3300025653_000044	Virus_modulator	Viruses	Modulator	pelagic_export	""	Tier1_taxonomy_conserved	0.9	GTDB_VIRUS_MOD	""		""	""	""	Viral genome structure	Suttle 2007 Nat Rev Microbiol; Breitbart 2012 Annu Rev Mar Sci	10.1038/nrmicro1750; 10.1146/annurev-marine-120709-142805	viral_shunt|kill_the_winner|viral_shuttle	-0.514675907347892	1.95657840276592	1.38063229022878	6.96572564342574	326.976635514019	0.121387283236994	1
S__IMGVR_UViG_3300025860_000061	10	133	d__Viruses	p__Uroviricota	c__Caudoviricetes	17	2	10536	100	FALSE	IMGVR_UViG_3300025860_000061	Virus_modulator	Viruses	Modulator	pelagic_export	""	Tier1_taxonomy_conserved	0.9	GTDB_VIRUS_MOD	""		""	""	""	Viral genome structure	Suttle 2007 Nat Rev Microbiol; Breitbart 2012 Annu Rev Mar Sci	10.1038/nrmicro1750; 10.1146/annurev-marine-120709-142805	viral_shunt|kill_the_winner|viral_shuttle	-0.674100394548272	2.05527579319444	1.4536372744113	7.78164448641959	248.383177570093	0.0982658959537572	0.5
