taxon	threshold	taxon_index	domain	phylum	class	n_samples	n_cores	total_reads	pct_damaged	has_kegg	genome_id	functional_group	display_category	ecological_role	signal_source	tea_primary	guild_tier	confidence_score	assignment_rule_id	kegg_state	group_completeness	modules_scored	module_completeness_detail	markers_detected	marker_gene_names	key_reference	doi	virus_role	mean_clr	sd_clr	mean_abs_clr	max_abs_clr	mean_abundance	prevalence_samples	prevalence_cores
S__IMGVR_UViG_3300025869_000017	10	134	d__Viruses	p__Uroviricota	c__Caudoviricetes	32	4	33565	100	FALSE	IMGVR_UViG_3300025869_000017	Virus_modulator	Viruses	Modulator	pelagic_export	""	Tier1_taxonomy_conserved	0.9	GTDB_VIRUS_MOD	""		""	""	""	Viral genome structure	Suttle 2007 Nat Rev Microbiol; Breitbart 2012 Annu Rev Mar Sci	10.1038/nrmicro1750; 10.1146/annurev-marine-120709-142805	viral_shunt|kill_the_winner|viral_shuttle	-0.00838662908220179	2.44883811820858	1.60171871102052	6.97265371946785	713.906542056075	0.184971098265896	1
S__IMGVR_UViG_3300027687_000007	10	135	d__Viruses	p__Uroviricota	c__Caudoviricetes	65	4	58209	100	FALSE	IMGVR_UViG_3300027687_000007	Virus_modulator	Viruses	Modulator	pelagic_export	""	Tier1_taxonomy_conserved	0.9	GTDB_VIRUS_MOD	""		""	""	""	Viral genome structure	Suttle 2007 Nat Rev Microbiol; Breitbart 2012 Annu Rev Mar Sci	10.1038/nrmicro1750; 10.1146/annurev-marine-120709-142805	viral_shunt|kill_the_winner|viral_shuttle	1.2761828468689	3.21974344320145	2.31727608613415	7.7282601350164	1032.73364485981	0.375722543352601	1
S__IMGVR_UViG_3300027780_000015	10	136	d__Viruses	p__Uroviricota	c__Caudoviricetes	42	4	52654	100	FALSE	IMGVR_UViG_3300027780_000015	Virus_modulator	Viruses	Modulator	pelagic_export	""	Tier1_taxonomy_conserved	0.9	GTDB_VIRUS_MOD	""		""	""	""	Viral genome structure	Suttle 2007 Nat Rev Microbiol; Breitbart 2012 Annu Rev Mar Sci	10.1038/nrmicro1750; 10.1146/annurev-marine-120709-142805	viral_shunt|kill_the_winner|viral_shuttle	0.431227072621975	3.06282665894033	1.98010446385646	9.69430279507241	1514.22429906542	0.242774566473988	1
S__IMGVR_UViG_3300027813_000042	10	137	d__Viruses	p__Uroviricota	c__Caudoviricetes	30	4	13274	100	FALSE	IMGVR_UViG_3300027813_000042	Virus_modulator	Viruses	Modulator	pelagic_export	""	Tier1_taxonomy_conserved	0.9	GTDB_VIRUS_MOD	""		""	""	""	Viral genome structure	Suttle 2007 Nat Rev Microbiol; Breitbart 2012 Annu Rev Mar Sci	10.1038/nrmicro1750; 10.1146/annurev-marine-120709-142805	viral_shunt|kill_the_winner|viral_shuttle	-0.0882952807222247	3.06468863483453	1.97650085615193	8.30802701877701	847.556074766355	0.173410404624277	1
S__IMGVR_UViG_3300027833_000016	10	138	d__Viruses	p__Uroviricota	c__Caudoviricetes	23	4	77055	100	FALSE	IMGVR_UViG_3300027833_000016	Virus_modulator	Viruses	Modulator	pelagic_export	""	Tier1_taxonomy_conserved	0.9	GTDB_VIRUS_MOD	""		""	""	""	Viral genome structure	Suttle 2007 Nat Rev Microbiol; Breitbart 2012 Annu Rev Mar Sci	10.1038/nrmicro1750; 10.1146/annurev-marine-120709-142805	viral_shunt|kill_the_winner|viral_shuttle	-0.445871041644386	1.9649651457016	1.38278315592608	7.01827593589689	290.158878504673	0.132947976878613	1
S__IMGVR_UViG_3300027833_000046	10	139	d__Viruses	p__Uroviricota	c__Caudoviricetes	20	4	13893	100	FALSE	IMGVR_UViG_3300027833_000046	Virus_modulator	Viruses	Modulator	pelagic_export	""	Tier1_taxonomy_conserved	0.9	GTDB_VIRUS_MOD	""		""	""	""	Viral genome structure	Suttle 2007 Nat Rev Microbiol; Breitbart 2012 Annu Rev Mar Sci	10.1038/nrmicro1750; 10.1146/annurev-marine-120709-142805	viral_shunt|kill_the_winner|viral_shuttle	-0.558479993404499	2.42335603921656	1.63111596605776	7.3804185184498	283.967289719626	0.115606936416185	1
S__IMGVR_UViG_3300027861_000023	10	140	d__Viruses	p__Uroviricota	c__Caudoviricetes	15	2	8274	100	FALSE	IMGVR_UViG_3300027861_000023	Virus_modulator	Viruses	Modulator	pelagic_export	""	Tier1_taxonomy_conserved	0.9	GTDB_VIRUS_MOD	""		""	""	""	Viral genome structure	Suttle 2007 Nat Rev Microbiol; Breitbart 2012 Annu Rev Mar Sci	10.1038/nrmicro1750; 10.1146/annurev-marine-120709-142805	viral_shunt|kill_the_winner|viral_shuttle	-0.776807871934014	1.79537388488542	1.34974441358486	6.77261373497512	154.967289719626	0.0867052023121387	0.5
S__IMGVR_UViG_3300028198_000003	10	141	d__Viruses	p__Uroviricota	c__Caudoviricetes	17	3	8855	100	FALSE	IMGVR_UViG_3300028198_000003	Virus_modulator	Viruses	Modulator	pelagic_export	""	Tier1_taxonomy_conserved	0.9	GTDB_VIRUS_MOD	""		""	""	""	Viral genome structure	Suttle 2007 Nat Rev Microbiol; Breitbart 2012 Annu Rev Mar Sci	10.1038/nrmicro1750; 10.1146/annurev-marine-120709-142805	viral_shunt|kill_the_winner|viral_shuttle	-0.667378645835892	1.8326999692802	1.35343258640109	6.25561057897604	282.504672897196	0.0982658959537572	0.75
S__IMGVR_UViG_3300028535_000001	10	142	d__Viruses	p__Uroviricota	c__Caudoviricetes	30	4	70411	100	FALSE	IMGVR_UViG_3300028535_000001	Virus_modulator	Viruses	Modulator	pelagic_export	""	Tier1_taxonomy_conserved	0.9	GTDB_VIRUS_MOD	""		""	""	""	Viral genome structure	Suttle 2007 Nat Rev Microbiol; Breitbart 2012 Annu Rev Mar Sci	10.1038/nrmicro1750; 10.1146/annurev-marine-120709-142805	viral_shunt|kill_the_winner|viral_shuttle	-0.117827496754721	2.40505432046511	1.59083782348555	7.21184026611604	685.57476635514	0.173410404624277	1
S__IMGVR_UViG_3300031519_000018	10	143	d__Viruses	p__Uroviricota	c__Caudoviricetes	23	4	24179	100	FALSE	IMGVR_UViG_3300031519_000018	Virus_modulator	Viruses	Modulator	pelagic_export	""	Tier1_taxonomy_conserved	0.9	GTDB_VIRUS_MOD	""		""	""	""	Viral genome structure	Suttle 2007 Nat Rev Microbiol; Breitbart 2012 Annu Rev Mar Sci	10.1038/nrmicro1750; 10.1146/annurev-marine-120709-142805	viral_shunt|kill_the_winner|viral_shuttle	-0.4113673287661	2.26277878401571	1.50018612664661	7.4457675185436	548.560747663551	0.132947976878613	1
S__IMGVR_UViG_3300031687_001020	10	144	d__Viruses	p__Uroviricota	c__Caudoviricetes	18	2	39147	100	FALSE	IMGVR_UViG_3300031687_001020	Virus_modulator	Viruses	Modulator	pelagic_export	""	Tier1_taxonomy_conserved	0.9	GTDB_VIRUS_MOD	""		""	""	""	Viral genome structure	Suttle 2007 Nat Rev Microbiol; Breitbart 2012 Annu Rev Mar Sci	10.1038/nrmicro1750; 10.1146/annurev-marine-120709-142805	viral_shunt|kill_the_winner|viral_shuttle	-0.666499127804945	1.89761480100458	1.38132801873301	6.52718038113994	171.38785046729	0.104046242774566	0.5
S__IMGVR_UViG_3300031688_001339	10	145	d__Viruses	p__Uroviricota	c__Caudoviricetes	10	2	30368	100	FALSE	IMGVR_UViG_3300031688_001339	Virus_modulator	Viruses	Modulator	pelagic_export	""	Tier1_taxonomy_conserved	0.9	GTDB_VIRUS_MOD	""		""	""	""	Viral genome structure	Suttle 2007 Nat Rev Microbiol; Breitbart 2012 Annu Rev Mar Sci	10.1038/nrmicro1750; 10.1146/annurev-marine-120709-142805	viral_shunt|kill_the_winner|viral_shuttle	-0.98227426990716	1.89295587039548	1.44261427143493	7.02626420638079	83.7803738317757	0.0578034682080925	0.5
S__IMGVR_UViG_3300035195_000275	10	146	d__Viruses	p__Uroviricota	c__Caudoviricetes	23	4	12343	100	FALSE	IMGVR_UViG_3300035195_000275	Virus_modulator	Viruses	Modulator	pelagic_export	""	Tier1_taxonomy_conserved	0.9	GTDB_VIRUS_MOD	""		""	""	""	Viral genome structure	Suttle 2007 Nat Rev Microbiol; Breitbart 2012 Annu Rev Mar Sci	10.1038/nrmicro1750; 10.1146/annurev-marine-120709-142805	viral_shunt|kill_the_winner|viral_shuttle	-0.396536357896427	2.51974663086622	1.64878366793954	7.83567739456393	503.373831775701	0.132947976878613	1
S__IMGVR_UViG_3300037585_000783	10	147	d__Viruses	p__Uroviricota	c__Caudoviricetes	10	2	2858	100	FALSE	IMGVR_UViG_3300037585_000783	Virus_modulator	Viruses	Modulator	pelagic_export	""	Tier1_taxonomy_conserved	0.9	GTDB_VIRUS_MOD	""		""	""	""	Viral genome structure	Suttle 2007 Nat Rev Microbiol; Breitbart 2012 Annu Rev Mar Sci	10.1038/nrmicro1750; 10.1146/annurev-marine-120709-142805	viral_shunt|kill_the_winner|viral_shuttle	-0.938125256371191	2.00122391448693	1.4675820778391	7.11912292969914	231.11214953271	0.0578034682080925	0.5
S__IMGVR_UViG_3300038315_000065	10	148	d__Viruses	p__Uroviricota	c__Caudoviricetes	28	4	14771	100	FALSE	IMGVR_UViG_3300038315_000065	Virus_modulator	Viruses	Modulator	pelagic_export	""	Tier1_taxonomy_conserved	0.9	GTDB_VIRUS_MOD	""		""	""	""	Viral genome structure	Suttle 2007 Nat Rev Microbiol; Breitbart 2012 Annu Rev Mar Sci	10.1038/nrmicro1750; 10.1146/annurev-marine-120709-142805	viral_shunt|kill_the_winner|viral_shuttle	-0.152508137372656	2.54064491609118	1.63881734236999	8.76804261509336	1032.17289719626	0.161849710982659	1
S__IMGVR_UViG_3300046168_000044	10	149	d__Viruses	p__Nucleocytoviricota	c__Megaviricetes	13	4	19976	100	FALSE	IMGVR_UViG_3300046168_000044	Virus_modulator	Viruses	Modulator	pelagic_export	""	Tier1_taxonomy_conserved	0.9	GTDB_VIRUS_MOD	""		""	""	""	Viral genome structure	Suttle 2007 Nat Rev Microbiol; Breitbart 2012 Annu Rev Mar Sci	10.1038/nrmicro1750; 10.1146/annurev-marine-120709-142805	viral_shunt|kill_the_winner|viral_shuttle	-0.847715825219321	2.14323100940701	1.52676894826099	7.46952449363462	164.873831775701	0.0751445086705202	1
S__IMGVR_UViG_3300046532_001046	10	150	d__Viruses	p__Uroviricota	c__Caudoviricetes	11	3	5320	100	FALSE	IMGVR_UViG_3300046532_001046	Virus_modulator	Viruses	Modulator	pelagic_export	""	Tier1_taxonomy_conserved	0.9	GTDB_VIRUS_MOD	""		""	""	""	Viral genome structure	Suttle 2007 Nat Rev Microbiol; Breitbart 2012 Annu Rev Mar Sci	10.1038/nrmicro1750; 10.1146/annurev-marine-120709-142805	viral_shunt|kill_the_winner|viral_shuttle	-0.92992909456028	1.49012954982658	1.26281006865467	5.16613614977249	120.238317757009	0.0635838150289017	0.75
S__IMGVR_UViG_3300047157_000078	10	151	d__Viruses	p__Uroviricota	c__Caudoviricetes	30	4	46211	100	FALSE	IMGVR_UViG_3300047157_000078	Virus_modulator	Viruses	Modulator	pelagic_export	""	Tier1_taxonomy_conserved	0.9	GTDB_VIRUS_MOD	""		""	""	""	Viral genome structure	Suttle 2007 Nat Rev Microbiol; Breitbart 2012 Annu Rev Mar Sci	10.1038/nrmicro1750; 10.1146/annurev-marine-120709-142805	viral_shunt|kill_the_winner|viral_shuttle	-0.0906498118038452	2.47824075872635	1.62203344729434	8.04858091865348	798.560747663551	0.173410404624277	1
S__IMGVR_UViG_3300049783_000307	10	152	d__Viruses	p__Uroviricota	c__Caudoviricetes	11	3	4666	100	FALSE	IMGVR_UViG_3300049783_000307	Virus_modulator	Viruses	Modulator	pelagic_export	""	Tier1_taxonomy_conserved	0.9	GTDB_VIRUS_MOD	""		""	""	""	Viral genome structure	Suttle 2007 Nat Rev Microbiol; Breitbart 2012 Annu Rev Mar Sci	10.1038/nrmicro1750; 10.1146/annurev-marine-120709-142805	viral_shunt|kill_the_winner|viral_shuttle	-0.876345843161545	2.53293418517857	1.70629284390298	8.98773751767546	397.31308411215	0.0635838150289017	0.75
S__IMGVR_UViG_GVMAG-M-3300025652-16_000001	10	153	d__Viruses	p__Nucleocytoviricota	c__Megaviricetes	32	4	81445	100	FALSE	IMGVR_UViG_GVMAG-M-3300025652-16_000001	Virus_modulator	Viruses	Modulator	pelagic_export	""	Tier1_taxonomy_conserved	0.9	GTDB_VIRUS_MOD	""		""	""	""	Viral genome structure	Suttle 2007 Nat Rev Microbiol; Breitbart 2012 Annu Rev Mar Sci	10.1038/nrmicro1750; 10.1146/annurev-marine-120709-142805	viral_shunt|kill_the_winner|viral_shuttle	-0.0758179693750774	2.62424712723168	1.71179702992273	7.51339139323946	593.252336448598	0.184971098265896	1
S__IMGVR_UViG_GVMAG-S-1102114-126_000001	10	154	d__Viruses	p__Nucleocytoviricota	c__Megaviricetes	22	4	43509	100	FALSE	IMGVR_UViG_GVMAG-S-1102114-126_000001	Virus_modulator	Viruses	Modulator	pelagic_export	""	Tier1_taxonomy_conserved	0.9	GTDB_VIRUS_MOD	""		""	""	""	Viral genome structure	Suttle 2007 Nat Rev Microbiol; Breitbart 2012 Annu Rev Mar Sci	10.1038/nrmicro1750; 10.1146/annurev-marine-120709-142805	viral_shunt|kill_the_winner|viral_shuttle	-0.514592679508075	1.97884868218184	1.40136635518773	6.69627899451677	208.81308411215	0.127167630057803	1
S__IMGVR_UViG_GVMAG-S-ERX556030-34_000001	10	155	d__Viruses	p__Nucleocytoviricota	c__Megaviricetes	12	2	32185	100	FALSE	IMGVR_UViG_GVMAG-S-ERX556030-34_000001	Virus_modulator	Viruses	Modulator	pelagic_export	""	Tier1_taxonomy_conserved	0.9	GTDB_VIRUS_MOD	""		""	""	""	Viral genome structure	Suttle 2007 Nat Rev Microbiol; Breitbart 2012 Annu Rev Mar Sci	10.1038/nrmicro1750; 10.1146/annurev-marine-120709-142805	viral_shunt|kill_the_winner|viral_shuttle	-0.887818682583708	1.99784366100853	1.46342046241949	6.1445629697387	136.369158878505	0.069364161849711	0.5
S__IMGVR_UViG_GVMAG-S-ERX556043-36_000001	10	156	d__Viruses	p__Nucleocytoviricota	c__Megaviricetes	16	4	163679	100	FALSE	IMGVR_UViG_GVMAG-S-ERX556043-36_000001	Virus_modulator	Viruses	Modulator	pelagic_export	""	Tier1_taxonomy_conserved	0.9	GTDB_VIRUS_MOD	""		""	""	""	Viral genome structure	Suttle 2007 Nat Rev Microbiol; Breitbart 2012 Annu Rev Mar Sci	10.1038/nrmicro1750; 10.1146/annurev-marine-120709-142805	viral_shunt|kill_the_winner|viral_shuttle	-0.712877702615662	1.75703291303389	1.32744085069048	6.215814645717	230.616822429907	0.092485549132948	1
S__Phycodnaviridae_HM004430_Bathycoccus_sp_RCC1105_virus_BpV2	10	157	d__Viruses	p__Nucleocytoviricota	c__Megaviricetes	24	4	49503	100	FALSE	Phycodnaviridae_HM004430_Bathycoccus_sp_RCC1105_virus_BpV2	Virus_modulator	Viruses	Modulator	pelagic_export	""	Tier1_taxonomy_conserved	0.9	GTDB_VIRUS_MOD	""		""	""	""	Viral genome structure	Suttle 2007 Nat Rev Microbiol; Breitbart 2012 Annu Rev Mar Sci	10.1038/nrmicro1750; 10.1146/annurev-marine-120709-142805	viral_shunt|kill_the_winner|viral_shuttle	-0.428067585915362	2.46816057650216	1.64536979701857	7.81975333753227	265.191588785047	0.138728323699422	1
S__Schulz_GVMAG_M_3300025652_16	10	158	d__Viruses	p__Nucleocytoviricota	c__Megaviricetes	39	4	115188	100	FALSE	Schulz_GVMAG_M_3300025652_16	Virus_modulator	Viruses	Modulator	pelagic_export	""	Tier1_taxonomy_conserved	0.9	GTDB_VIRUS_MOD	""		""	""	""	Viral genome structure	Suttle 2007 Nat Rev Microbiol; Breitbart 2012 Annu Rev Mar Sci	10.1038/nrmicro1750; 10.1146/annurev-marine-120709-142805	viral_shunt|kill_the_winner|viral_shuttle	0.221420531271959	3.10920090787225	2.02175355145188	8.45978819479348	706.728971962617	0.225433526011561	1
S__Schulz_GVMAG_S_1024967_63	10	159	d__Viruses	p__Nucleocytoviricota	c__Megaviricetes	12	2	23709	100	FALSE	Schulz_GVMAG_S_1024967_63	Virus_modulator	Viruses	Modulator	pelagic_export	""	Tier1_taxonomy_conserved	0.9	GTDB_VIRUS_MOD	""		""	""	""	Viral genome structure	Suttle 2007 Nat Rev Microbiol; Breitbart 2012 Annu Rev Mar Sci	10.1038/nrmicro1750; 10.1146/annurev-marine-120709-142805	viral_shunt|kill_the_winner|viral_shuttle	-0.90100227100414	2.06949663415947	1.50571979799884	7.13238307550873	106.677570093458	0.069364161849711	0.5
S__Schulz_GVMAG_S_1102104_120	10	160	d__Viruses	p__Nucleocytoviricota	c__Megaviricetes	13	2	45686	100	FALSE	Schulz_GVMAG_S_1102104_120	Virus_modulator	Viruses	Modulator	pelagic_export	""	Tier1_taxonomy_conserved	0.9	GTDB_VIRUS_MOD	""		""	""	""	Viral genome structure	Suttle 2007 Nat Rev Microbiol; Breitbart 2012 Annu Rev Mar Sci	10.1038/nrmicro1750; 10.1146/annurev-marine-120709-142805	viral_shunt|kill_the_winner|viral_shuttle	-0.851573113791573	1.68454827552764	1.32274206966586	6.45207725519885	146.009345794393	0.0751445086705202	0.5
S__Schulz_GVMAG_S_1102114_126	10	161	d__Viruses	p__Nucleocytoviricota	c__Megaviricetes	13	3	37054	100	FALSE	Schulz_GVMAG_S_1102114_126	Virus_modulator	Viruses	Modulator	pelagic_export	""	Tier1_taxonomy_conserved	0.9	GTDB_VIRUS_MOD	""		""	""	""	Viral genome structure	Suttle 2007 Nat Rev Microbiol; Breitbart 2012 Annu Rev Mar Sci	10.1038/nrmicro1750; 10.1146/annurev-marine-120709-142805	viral_shunt|kill_the_winner|viral_shuttle	-0.867121195328789	1.99912070410597	1.4676339560171	7.06051268182646	115.771028037383	0.0751445086705202	0.75
S__TARA_ARC_108_MAG_00021	10	162	d__Bacteria	p__Actinobacteriota	c__Acidimicrobiia	37	4	1256797	100	TRUE	TARA_ARC_108_MAG_00021	Core_heterotrophy	Heterotrophs	Heterotroph_general	uncertain	O2	Tier2_taxonomy_broad	0.7	GTDB_CORE_HET	""		""	""	""	TCA cycle + glycolysis	Universal heterotrophic metabolism	""	""	0.143682752728834	2.53117715792966	1.66860198790872	7.19520165701338	703	0.213872832369942	1
S__TARA_ARC_108_MAG_00099	10	163	d__Bacteria	p__Bacteroidota	c__Bacteroidia	26	4	632204	100	TRUE	TARA_ARC_108_MAG_00099	Particle_heterotroph	Particle-attached	Pelagic_heterotroph	particle_associated	O2	Tier1_taxonomy_conserved	0.85	GTDB_PARTICLE_HET	""		""	""	""	Polysaccharide degradation	Teeling et al. 2012 Science	10.1126/science.1218344	""	-0.338791722884599	1.98409072432257	1.38550044220467	6.81233903764805	295.102803738318	0.15028901734104	1
S__TARA_ARC_108_MAG_00146	10	164	d__Bacteria	p__Verrucomicrobiota	c__Verrucomicrobiae	18	4	1437446	100	TRUE	TARA_ARC_108_MAG_00146	Particle_heterotroph	Particle-attached	Pelagic_heterotroph	particle_associated	O2	Tier1_taxonomy_conserved	0.85	GTDB_PARTICLE_HET	""		""	""	""	Polysaccharide degradation	Teeling et al. 2012 Science	10.1126/science.1218344	""	-0.645599505315364	1.7094004293775	1.296435472002	5.35579705998883	222.056074766355	0.104046242774566	1
S__TARA_ARC_108_MAG_00181	10	165	d__Bacteria	p__Proteobacteria	c__Gammaproteobacteria	15	3	220412	100	TRUE	TARA_ARC_108_MAG_00181	Pelagic_heterotroph	Heterotrophs	Pelagic_heterotroph	pelagic_export	O2	Tier1_taxonomy_conserved	0.85	GTDB_PELAGIC_HET	""		""	""	""	Core carbon metabolism	Giovannoni 2017 Annu Rev Mar Sci	10.1146/annurev-marine-010814-015934	""	-0.757915066020303	2.1916755876785	1.53083973877613	6.55559790481204	205.985981308411	0.0867052023121387	0.75
S__TARA_ARC_NCLDV_00033	10	166	d__Viruses	p__Nucleocytoviricota	c__Megaviricetes	19	3	164263	100	FALSE	TARA_ARC_NCLDV_00033	Virus_modulator	Viruses	Modulator	pelagic_export	""	Tier1_taxonomy_conserved	0.9	GTDB_VIRUS_MOD	""		""	""	""	Viral genome structure	Suttle 2007 Nat Rev Microbiol; Breitbart 2012 Annu Rev Mar Sci	10.1038/nrmicro1750; 10.1146/annurev-marine-120709-142805	viral_shunt|kill_the_winner|viral_shuttle	-0.615070940362767	1.879037659084	1.36427205625802	6.72057288741211	207.789719626168	0.109826589595376	0.75
S__TARA_ARC_NCLDV_00036	10	167	d__Viruses	p__Nucleocytoviricota	c__Megaviricetes	14	2	39890	100	FALSE	TARA_ARC_NCLDV_00036	Virus_modulator	Viruses	Modulator	pelagic_export	""	Tier1_taxonomy_conserved	0.9	GTDB_VIRUS_MOD	""		""	""	""	Viral genome structure	Suttle 2007 Nat Rev Microbiol; Breitbart 2012 Annu Rev Mar Sci	10.1038/nrmicro1750; 10.1146/annurev-marine-120709-142805	viral_shunt|kill_the_winner|viral_shuttle	-0.801969275052287	2.23600041793263	1.55776457337397	7.12294921811774	203.345794392523	0.0809248554913295	0.5
S__TARA_ARC_NCLDV_00127	10	168	d__Viruses	p__Nucleocytoviricota	c__Megaviricetes	16	4	18637	100	FALSE	TARA_ARC_NCLDV_00127	Virus_modulator	Viruses	Modulator	pelagic_export	""	Tier1_taxonomy_conserved	0.9	GTDB_VIRUS_MOD	""		""	""	""	Viral genome structure	Suttle 2007 Nat Rev Microbiol; Breitbart 2012 Annu Rev Mar Sci	10.1038/nrmicro1750; 10.1146/annurev-marine-120709-142805	viral_shunt|kill_the_winner|viral_shuttle	-0.719894632470208	2.20678922997878	1.53033972874808	6.81849027422827	215.261682242991	0.092485549132948	1
S__TARA_ARC_NCLDV_00176	10	169	d__Viruses	p__Nucleocytoviricota	c__Megaviricetes	14	2	13264	100	FALSE	TARA_ARC_NCLDV_00176	Virus_modulator	Viruses	Modulator	pelagic_export	""	Tier1_taxonomy_conserved	0.9	GTDB_VIRUS_MOD	""		""	""	""	Viral genome structure	Suttle 2007 Nat Rev Microbiol; Breitbart 2012 Annu Rev Mar Sci	10.1038/nrmicro1750; 10.1146/annurev-marine-120709-142805	viral_shunt|kill_the_winner|viral_shuttle	-0.817093274930774	1.76163939561638	1.33914145437611	7.3368817164899	161.439252336449	0.0809248554913295	0.5
S__TARA_ARC_NCLDV_00188	10	170	d__Viruses	p__Nucleocytoviricota	c__Megaviricetes	39	4	17729	100	FALSE	TARA_ARC_NCLDV_00188	Virus_modulator	Viruses	Modulator	pelagic_export	""	Tier1_taxonomy_conserved	0.9	GTDB_VIRUS_MOD	""		""	""	""	Viral genome structure	Suttle 2007 Nat Rev Microbiol; Breitbart 2012 Annu Rev Mar Sci	10.1038/nrmicro1750; 10.1146/annurev-marine-120709-142805	viral_shunt|kill_the_winner|viral_shuttle	0.211540558880166	2.85453257211879	1.85642260603093	7.63224420618698	607.163551401869	0.225433526011561	1
S__TARA_SOC_28_MAG_00007	10	171	d__Bacteria	p__Proteobacteria	c__Gammaproteobacteria	10	2	911492	100	TRUE	TARA_SOC_28_MAG_00007	Pelagic_heterotroph	Heterotrophs	Pelagic_heterotroph	pelagic_export	O2	Tier1_taxonomy_conserved	0.85	GTDB_PELAGIC_HET	""		""	""	""	Core carbon metabolism	Giovannoni 2017 Annu Rev Mar Sci	10.1146/annurev-marine-010814-015934	""	-0.97323139697622	1.47088276627565	1.26578377522923	5.16613614977249	98.0934579439252	0.0578034682080925	0.5
S__TARA_SOC_28_MAG_00016	10	172	d__Bacteria	p__Bacteroidota	c__Bacteroidia	21	3	1167771	100	TRUE	TARA_SOC_28_MAG_00016	Core_heterotrophy	Heterotrophs	Pelagic_heterotroph	pelagic_export	O2	Tier1_kegg_present	0.99	KEGG_CORE_HET	present	1	M00307;W00008;W00010;W00011	M00307:1;W00008:0.33;W00010:0;W00011:0.62	""	TCA cycle + glycolysis	Universal heterotrophic metabolism	""	""	-0.541165302088414	1.74739232435917	1.29658441969067	5.63147415332193	218.130841121495	0.121387283236994	0.75
S__TARA_SOC_NCLDV_00026	10	173	d__Viruses	p__Nucleocytoviricota	c__Megaviricetes	140	4	190173	100	FALSE	TARA_SOC_NCLDV_00026	Virus_modulator	Viruses	Modulator	pelagic_export	""	Tier1_taxonomy_conserved	0.9	GTDB_VIRUS_MOD	""		""	""	""	Viral genome structure	Suttle 2007 Nat Rev Microbiol; Breitbart 2012 Annu Rev Mar Sci	10.1038/nrmicro1750; 10.1146/annurev-marine-120709-142805	viral_shunt|kill_the_winner|viral_shuttle	4.49283224584215	3.88137148897977	4.93730638883293	9.13540665690676	3266.53738317757	0.809248554913295	1
